channel_id	title	tags	country	default_language	videoCount	viewCount	subscriberCount	thumbnail
UCepUWUpH45hRTi-QePdq1Bg	Mnet Official	['Music', 'Hip hop music', 'Entertainment', 'Performing arts']	KR	NA	15987	7525207894	7750000	https://yt3.ggpht.com/a/AATXAJzzvexucXjd_n5jIRvEghUotrFvcZ-wR80aPeIw2Q=s800-c-k-c0x00ffffff-no-rj
UCEUf_uUDUfJJ3XfgwOxm-0A	Cia. Daniel Saboya	['Music', 'Music of Latin America', 'Performing arts']	BR	NA	1092	5339486765	16900000	https://yt3.ggpht.com/a/AATXAJyM3wyzJYFHGTA7kFm_4XAasIbpBr6BMxbb95A6sq8=s800-c-k-c0x00ffffff-no-rj
UCceJ8V7dmVGZDuHgXkqljpw	Х-фактор	['Television program', 'Music', 'Pop music', 'Performing arts', 'Entertainment']	UA	ru	3838	1322272047	1530000	https://yt3.ggpht.com/a/AATXAJwQH_YznTrPy5FybvTJFwbTdk7ToUYjYNlv-qrgtw=s800-c-k-c0x00ffffff-no-rj
UCS_hnpJLQTvBkqALgapi_4g	스브스케이팝 / SBS KPOP	['Performing arts', 'Music', 'Entertainment', 'Music of Asia']	KR	NA	21597	2872943121	4930000	https://yt3.ggpht.com/a/AATXAJwBAYezGOBMreqOYvhGwYogBhLpr0vpW4EB8NJZ2A=s800-c-k-c0x00ffffff-no-rj
UCeLPm9yH_a_QH8n6445G-Ow	KBS Kpop	['Entertainment', 'Performing arts', 'Music', 'Music of Asia', 'Television program', 'Pop music']	KR	NA	24812	3530497763	5360000	https://yt3.ggpht.com/a/AATXAJyYxaIzYy4R2wZF1zRJcYpiD9FKzJO7TG0k92nzlw=s800-c-k-c0x00ffffff-no-rj
UCl_AQeO6ynSDRSjclc1e16Q	FitDance	['Music of Latin America', 'Performing arts', 'Music']	BR	NA	1833	5095697782	13700000	https://yt3.ggpht.com/a/AATXAJxjXqDrqNCwo5eaYzZHbVLTO_MoUztlVEOaYgkQqQ=s800-c-k-c0x00ffffff-no-rj
UCpr5mSSUbIQU816dNjaDdyg	Indonesian Idol	['Entertainment', 'Television program', 'Music', 'Performing arts']	ID	NA	1202	2319133887	5100000	https://yt3.ggpht.com/ytc/AAUvwng6d8oCVADBNPSzv_plJELV9gQKVV8PtfClsi4hefU=s800-c-k-c0x00ffffff-no-rj
UCsaKxIA9snv1Wrh_sw1DFvg	The Voice Kids	['Television program', 'Pop music', 'Performing arts', 'Music']	DE	NA	798	3427306434	6070000	https://yt3.ggpht.com/a/AATXAJwaIyNbQWRYzGe_qMo0b8_vJFjVV4ijCOMTASEh=s800-c-k-c0x00ffffff-no-rj
UCnoYhOtV0IXZ6lv2R-ZnB_Q	ハロ！ステ	['Entertainment', 'Music', 'Music of Asia', 'Performing arts']	JP	NA	411	83266578	174000	https://yt3.ggpht.com/a/AATXAJwVXkxpU_KpEL86FLMvda6hpy6Eka80WYqV2oRF1A=s800-c-k-c0x00ffffff-no-rj
UC8xib1EjaAbsstncxXSUNZg	Official World of Dance	['Music', 'Performing arts', 'Entertainment', 'Hip hop music']	US	NA	6868	1174762530	5460000	https://yt3.ggpht.com/ytc/AAUvwnhcK_0M3Etwl6z8KvLAj4EuzJXag-lokAUc-fQh8g=s800-c-k-c0x00ffffff-no-rj
UC_6zPf4uuteHFFctnQtEaXQ	ARIRANG K-POP	['Music of Asia', 'Performing arts', 'Pop music', 'Music']	KR	NA	26190	619957449	1610000	https://yt3.ggpht.com/a/AATXAJzMx4f03bg5NbCWTHaZdkFOeQ1nghqBwlNqpjiWfco=s800-c-k-c0x00ffffff-no-rj
UCe6_HAIg7aiCP3BQ6vFJV4Q	Step Up Movie	['Entertainment', 'Performing arts', 'Film', 'Music']	NA	NA	98	178442225	146000	https://yt3.ggpht.com/a/AATXAJyLfwjobanxVTK2g6C0B7b_e2_RKKr5qHRj82AR=s800-c-k-c0x00ffffff-no-rj
UCBINFWq52ShSgUFEoynfSwg	POPSUGAR Fitness	['Lifestyle (sociology)', 'Performing arts', 'Hobby', 'Physical fitness']	US	NA	1265	735032143	5270000	https://yt3.ggpht.com/ytc/AAUvwngDNpW7lhkn4Eumz3eDtKTUhj832VExVY04RHAd0w=s800-c-k-c0x00ffffff-no-rj
UCuVHOs0H5hvAHGr8O4yIBNQ	Niki and Gabi	['Fashion', 'Technology', 'Lifestyle (sociology)']	US	NA	474	1299239383	9600000	https://yt3.ggpht.com/ytc/AAUvwniQZAaqLQREme0jhyGFVsVk9Puyd-CQ_UMaq7nHFQ=s800-c-k-c0x00ffffff-no-rj
UCgWfS_47YPVbKx5EK4FLm4A	Jenn Im	['Lifestyle (sociology)', 'Fashion', 'Food']	US	NA	757	303230359	2820000	https://yt3.ggpht.com/a/AATXAJzgjsN4d0pfF9hi6ceBQ0W1FhBMjXYEQM31Svqfog=s800-c-k-c0x00ffffff-no-rj
UCooQN8b9yPeNQgUFa9S5xew	Samantha Maria	['Lifestyle (sociology)', 'Fashion']	GB	NA	855	198017116	1770000	https://yt3.ggpht.com/a/AATXAJyFbHw6Iaf4O48XcjshmIdej5iwmklKXFAPilc7fw=s800-c-k-c0x00ffffff-no-rj
UCbAwSkqJ1W_Eg7wr3cp5BUA	Safiya Nygaard	['Lifestyle (sociology)', 'Fashion']	US	NA	157	1393570271	9080000	https://yt3.ggpht.com/a/AATXAJwuTxYzGSZMwfcuBbi2GvXirNKnv-qpsrVRlcc5=s800-c-k-c0x00ffffff-no-rj
UCrKdCadbo4eN_toHMa4-FSA	MakeupByTiffanyD	['Lifestyle (sociology)', 'Fashion']	NA	NA	1198	202817428	918000	https://yt3.ggpht.com/a/AATXAJwljpfu47S4D98FRQIEqOFirBhMW3VysD8yvC1djw=s800-c-k-c0x00ffffff-no-rj
UCJqcphJAnsD5YDXcRFzTsOw	Luxy Hair	['Lifestyle (sociology)', 'Fashion']	NA	NA	563	486785069	3160000	https://yt3.ggpht.com/a/AATXAJzYRUQClL360tMgTPMzDdulzs-WhemAc4PPPgBKpw=s800-c-k-c0x00ffffff-no-rj
UC5RvmSFOO3NvKTEoIhp0kjg	Caroline	['Lifestyle (sociology)', 'Fashion']	NA	NA	519	205448396	1260000	https://yt3.ggpht.com/a/AATXAJyTXe-_NOuLvlAILCbYDY8dSE28h1R7LIfRu_c7tQ=s800-c-k-c0x00ffffff-no-rj
UCC-ygwC3ZfSRhIcao8a2zyQ	Slikhaar TV - Mens hair	['Lifestyle (sociology)', 'Fashion']	DK	NA	678	356745337	2110000	https://yt3.ggpht.com/a/AATXAJzPQKNr4PJe-68Fvpw4a-UHSC-bv8QHsDU5RzNJ9g=s800-c-k-c0x00ffffff-no-rj
UCRXiA3h1no_PFkb1JCP0yMA	Vogue	['Fashion', 'Lifestyle (sociology)']	US	NA	2394	2323643548	8730000	https://yt3.ggpht.com/a/AATXAJxF-nokBUbsUclMx5W0K6eUC7XPZZaKP2ZssitrEwo=s800-c-k-c0x00ffffff-no-rj
UCclHSnngVTZK7LEOQAzcg1w	CHANEL	['Music', 'Fashion', 'Lifestyle (sociology)']	FR	en	906	538166445	1670000	https://yt3.ggpht.com/a/AATXAJy_6YiTbkb6HA_4b4cnjWyKPIymQgHRjlchv2Iiig=s800-c-k-c0x00ffffff-no-rj
UCPVGUnnNyf_FWLE0cLmphEA	Patry Jordan	['Fashion', 'Lifestyle (sociology)']	ES	NA	458	610339138	4470000	https://yt3.ggpht.com/a/AATXAJzdsvKLkxYvoMBtIJmwygdSJciBLQR0WgoUto1g=s800-c-k-c0x00ffffff-no-rj
UCtm8vkLl55Nzt6WmC3MJvdA	Megan Leigh	['Fashion', 'Lifestyle (sociology)']	NA	NA	396	73363997	915000	https://yt3.ggpht.com/a/AATXAJz9bRHdod19AVN0Jw2Otc0R2wIvmsqdn6HqYD7tNQ=s800-c-k-c0x00ffffff-no-rj
UCCkpbiw1lI9CGIkgWEj5NQg	So Andy	['Lifestyle (sociology)', 'Fashion']	NA	NA	36	115704814	1010000	https://yt3.ggpht.com/a/AATXAJymXhQwQd0Kk69bWHyX67NeTJt-U3spXGMpdpqxbg=s800-c-k-c0x00ffffff-no-rj
UC-RX7Rb0D8xmWGWIwL8kvmQ	Amelia Liana	['Fashion', 'Lifestyle (sociology)']	GB	NA	721	94239706	495000	https://yt3.ggpht.com/a/AATXAJy5BPTyxgUYuwbBOSZ0Gf-6TyOSvw2dr0AayDRdzA=s800-c-k-c0x00ffffff-no-rj
UC1m2OH1PpWcpnPKyFSXRmQA	Grace Villarreal	['Lifestyle (sociology)']	ES	NA	704	130883142	850000	https://yt3.ggpht.com/a/AATXAJx85zeWLqYkeMfzvtVyliYP6wCbS1A-woFQKzchwg=s800-c-k-c0x00ffffff-no-rj
UCeRF3k69cJnxB87lwk9KbrA	Lilith Moon	['Lifestyle (sociology)', 'Fashion']	US	NA	431	241186626	1460000	https://yt3.ggpht.com/a/AATXAJzUNWHn8-fQaCSIVLnKpeNlj9NgD7Q6vTWIrgyDzQ=s800-c-k-c0x00ffffff-no-rj
UCctjAAIUSW3DRS-5Phh_hgQ	Kayley Melissa	['Lifestyle (sociology)', 'Fashion']	US	NA	672	230898210	1740000	https://yt3.ggpht.com/a/AATXAJzcyQ0Jk-5r5QhtG1uLizGUPk5xlevsAUiL7AcVEw=s800-c-k-c0x00ffffff-no-rj
UCX_GnBGo2Fjt5YRI4EUbvwQ	Vivian V	['Lifestyle (sociology)', 'Fashion']	NA	NA	239	136461402	1720000	https://yt3.ggpht.com/a/AATXAJxJeOi5VdMDrckrOzX9PLkMoY1VoGZtvW-6KHOVlQ=s800-c-k-c0x00ffffff-no-rj
UCDl9AK32Xzr_2UOxjt03f6w	Camila Coelho	['Fashion', 'Lifestyle (sociology)']	NA	NA	340	94943556	1260000	https://yt3.ggpht.com/a/AATXAJwKIjcHI6M2M7xxVoOup7V3Joe27vflcr9sxQO4qg=s800-c-k-c0x00ffffff-no-rj
UC5N5jACt1Si7YPdy-_2AUag	LufyMakes YouUp	['Fashion', 'Lifestyle (sociology)']	BE	NA	321	162854743	1530000	https://yt3.ggpht.com/a/AATXAJz8jdoQtauYQfuURSWKJAON5D9P5tcrXknBn2bTuQ=s800-c-k-c0x00ffffff-no-rj
UCIJwWYOfsCfz6PjxbONYXSg	blogilates	['Lifestyle (sociology)', 'Physical fitness']	US	NA	753	821620300	5390000	https://yt3.ggpht.com/a/AATXAJwCqGmdKXA0-qp_4TP0Sp6lYP0easjnRpn-EkCaDA=s800-c-k-c0x00ffffff-no-rj
UCFKE7WVJfvaHW5q283SxchA	Yoga With Adriene	['Physical fitness', 'Lifestyle (sociology)']	US	NA	564	758676089	8610000	https://yt3.ggpht.com/a/AATXAJyeGtBmSjFDW3AXsIMUGbB-cTekoQJX1uVwKDdMrA=s800-c-k-c0x00ffffff-no-rj
UCiP6wD_tYlYLYh3agzbByWQ	FitnessBlender	['Lifestyle (sociology)', 'Physical fitness']	US	NA	894	1137403322	6480000	https://yt3.ggpht.com/a/AATXAJzP6dBqDnPUF7_f7bVrH8SwXVb6ekJCS0mRIIxbnTg=s800-c-k-c0x00ffffff-no-rj
UCtcQ6TPwXAYgZ1Mcl3M1vng	CrossFit®	['Physical fitness', 'Lifestyle (sociology)']	NA	NA	6061	430725817	1600000	https://yt3.ggpht.com/a/AATXAJw4onUS0nSS98DrRRBwUTvLLa16bM65_PkhxrdS9g=s800-c-k-c0x00ffffff-no-rj
UCbVNBFaRkgL-6kg92q1fsYw	Fausto Murillo	['Lifestyle (sociology)', 'Physical fitness']	CO	es-419	1173	601125634	5220000	https://yt3.ggpht.com/a/AATXAJzihop-xYPElPy0BKWVUl0lYPehCYWR7FRfAJGQng=s800-c-k-c0x00ffffff-no-rj
UCfwP2H1CDJvssk6g2pm8EgA	gymvirtual	['Lifestyle (sociology)', 'Physical fitness']	ES	NA	1137	1792923362	10800000	https://yt3.ggpht.com/a/AATXAJx9KuEuoIdVKlHGBDsL9U7ghdbWhRUhxyyDDvCdAg=s800-c-k-c0x00ffffff-no-rj
UC1XHNZDn3btv7454Pkz7THg	scooby1961	['Lifestyle (sociology)', 'Physical fitness']	US	NA	1042	261045602	597000	https://yt3.ggpht.com/a/AATXAJy3TLin4U1eYpRcoEKP8_1JaobtojqINFsZgXQ4=s800-c-k-c0x00ffffff-no-rj
UCD0nBMLdq_KbIK9u-mzpNkA	BeFiT	['Physical fitness', 'Lifestyle (sociology)']	US	NA	1042	276869909	3060000	https://yt3.ggpht.com/a/AATXAJz2j2p3q99hWwBDJ2fFdlS3uguZYOY0rcDXnhS9sQ=s800-c-k-c0x00ffffff-no-rj
UC97k3hlbE-1rVN8y56zyEEA	Bodybuilding.com	['Lifestyle (sociology)', 'Physical fitness']	US	NA	2629	733357520	5250000	https://yt3.ggpht.com/a/AATXAJzwFDlWhIoKN72yPt8CGCmbK52UXjxDTVnTC0VRfZI=s800-c-k-c0x00ffffff-no-rj
UCBINFWq52ShSgUFEoynfSwg	POPSUGAR Fitness	['Performing arts', 'Lifestyle (sociology)', 'Physical fitness', 'Hobby']	US	NA	1265	735032143	5270000	https://yt3.ggpht.com/ytc/AAUvwngDNpW7lhkn4Eumz3eDtKTUhj832VExVY04RHAd0w=s800-c-k-c0x00ffffff-no-rj
UC7A0YD115qc_1UdfHqExPTw	4FitClub	['Lifestyle (sociology)', 'Physical fitness']	BR	NA	749	169975467	1510000	https://yt3.ggpht.com/a/AATXAJyMLhSsKa1FAdB1REBPyX_P-MWzxvf0ciRiro1C1Q=s800-c-k-c0x00ffffff-no-rj
UCOiFUE8BrJaAje9IlSmzCtg	Saskia's Dansschool	['Lifestyle (sociology)', 'Hobby', 'Music', 'Physical fitness', 'Performing arts', 'Entertainment']	NL	NA	270	1215201585	5740000	https://yt3.ggpht.com/a/AATXAJw8yQMqKlvLRUffKyQ2Bzo1FH_cfdNzvR9Ws0uDXw=s800-c-k-c0x00ffffff-no-rj
UCBlInd4cuySOHnqOYvhk7tw	URBAN DANCE CAMP	['Music', 'Performing arts', 'Lifestyle (sociology)', 'Entertainment', 'Hobby', 'Physical fitness']	DE	NA	226	460180542	2450000	https://yt3.ggpht.com/a/AATXAJxJyFYUm538lh6wZzmvkhR71798ht-qTUkkrsvUpQ=s800-c-k-c0x00ffffff-no-rj
UCAxtVn4eS0WSE5jaKK6qlVA	mahalodotcom	['Food', 'Physical fitness', 'Lifestyle (sociology)']	NA	NA	14032	667966868	1510000	https://yt3.ggpht.com/a/AATXAJzPNUcwpxzkEZQU9S0o61YY2mwgrtYRjE61zLsT=s800-c-k-c0x00ffffff-no-rj
UCWN2FPlvg9r-LnUyepH9IaQ	Boho Beautiful	['Lifestyle (sociology)', 'Physical fitness']	CA	NA	332	223027056	1790000	https://yt3.ggpht.com/a/AATXAJw1tjGOe9aE7ea_T_Zgor-TPbBvVl5xtMQxQQORzw=s800-c-k-c0x00ffffff-no-rj
UCyqR7WkL8i1b6xtSssDmW9w	The Fitness Marshall	['Music', 'Physical fitness', 'Performing arts', 'Entertainment', 'Lifestyle (sociology)']	US	NA	252	453746172	2960000	https://yt3.ggpht.com/a/AATXAJxzXx4l_8pP0Cf4G4Yd753aRyJ3XtQdpwg2QXLI=s800-c-k-c0x00ffffff-no-rj
UCgBTevPW8fsH4pQNrLufOsQ	Tone It Up	['Physical fitness', 'Lifestyle (sociology)']	US	NA	728	72061207	786000	https://yt3.ggpht.com/a/AATXAJx6y6EWMAPtawMvEVZaL141aGe_gpb_GdgsLnfuZg=s800-c-k-c0x00ffffff-no-rj
UCnnp2fWa77PP2h08T7WAzzw	館長成吉思汗	['Video game culture', 'Action game', 'Physical fitness', 'Lifestyle (sociology)']	TW	NA	1621	200850622	1030000	https://yt3.ggpht.com/a/AATXAJwCjWrd6FWDJcUUqgGoYLQyFDy52RTjd-5wwlhu=s800-c-k-c0x00ffffff-no-rj
UCUFgkRb0ZHc4Rpq15VRCICA	Nike	['Lifestyle (sociology)', 'Physical fitness', 'Sport']	NA	NA	279	459395278	1550000	https://yt3.ggpht.com/a/AATXAJxwyuj3vNq5re3_IBPVIVZsLWRqSj3c2qos3cSrMw=s800-c-k-c0x00ffffff-no-rj
UCN3ddwDWUTdvHEXsn5qAj4A	Georgia Horackova	['Physical fitness', 'Lifestyle (sociology)']	FR	NA	166	62417322	791000	https://yt3.ggpht.com/a/AATXAJxb_9BJi_-IBqtad5JTCOxW-OInYa0DU5tGGDrkfQ=s800-c-k-c0x00ffffff-no-rj
UCjwmbv6NE4mOh8Z8VhPUx1Q	Rosanna Pansino	['Lifestyle (sociology)', 'Food']	US	NA	783	3331447931	12700000	https://yt3.ggpht.com/a/AATXAJzhWxRgzaXhxVEcfN3PQn69OQGDLuRVAHeAJ-aB6Q=s800-c-k-c0x00ffffff-no-rj
UCRIZtPl9nb9RiXc9btSTQNw	Food Wishes	['Food', 'Lifestyle (sociology)']	NA	NA	1624	790504273	3760000	https://yt3.ggpht.com/a/AATXAJxKJX69uHfeeF5xB9Mfc2z3jTcny3g-L0Wqa_mg=s800-c-k-c0x00ffffff-no-rj
UCJFp8uSYCjXOMnkUyb3CQ3Q	Tasty	['Lifestyle (sociology)', 'Food']	US	NA	4018	4720049914	19600000	https://yt3.ggpht.com/a/AATXAJz0LnJNNJorFkQErbg7hIaQdhXM4YGkJdSFm8CiaA=s800-c-k-c0x00ffffff-no-rj
UCpSgg_ECBj25s9moCDfSTsA	Jamie Oliver	['Food', 'Lifestyle (sociology)']	GB	en-GB	1563	718454482	5280000	https://yt3.ggpht.com/a/AATXAJz83NYtyakvSZLzHCbjkEu-GMgZ8Z6TKN96D9lviQ=s800-c-k-c0x00ffffff-no-rj
UCIEv3lZ_tNXHzL3ox-_uUGQ	Gordon Ramsay	['Lifestyle (sociology)', 'Food', 'Television program']	NA	NA	953	2845997916	16000000	https://yt3.ggpht.com/a/AATXAJx5R7wPL-FXcTZvQ5wjgMNoj3F3wihflT_dKQVUdQ=s800-c-k-c0x00ffffff-no-rj
UCaLfMkkHhSA_LaCta0BzyhQ	Munchies	['Food', 'Lifestyle (sociology)', 'Entertainment']	US	NA	1209	987904062	4080000	https://yt3.ggpht.com/a/AATXAJwjTE0u85micukP-TyEDc-G7wZPotwReGkJKlQXqQ=s800-c-k-c0x00ffffff-no-rj
UCNbngWUqL2eqRw12yAwcICg	Laura in the Kitchen	['Lifestyle (sociology)', 'Food']	US	NA	1563	594551573	3740000	https://yt3.ggpht.com/a/AATXAJzl3PxPFwchuFwOkX4DzeoV8d7XiJSl972LMudIiiA=s800-c-k-c0x00ffffff-no-rj
UCfyehHM_eo4g5JUyWmms2LA	SORTEDfood	['Food', 'Lifestyle (sociology)']	GB	en-GB	1532	638700330	2430000	https://yt3.ggpht.com/a/AATXAJz-WJP779yRyQIONRVWF-pQTAtfAyxXCQq8hUPM9A=s800-c-k-c0x00ffffff-no-rj
UCJHA_jMfCvEnv-3kRjTCQXw	Babish Culinary Universe	['Lifestyle (sociology)', 'Food']	US	NA	350	1632976735	8190000	https://yt3.ggpht.com/a/AATXAJyLVOvAqN6PjvHcf9oa49H1fl0YHHtMbRbYsZdE=s800-c-k-c0x00ffffff-no-rj
UC2EWGw-KBjEReUbXMJEiaCA	MasterChef Brasil	['Television program', 'Entertainment', 'Food', 'Lifestyle (sociology)']	BR	NA	1485	2146362605	3900000	https://yt3.ggpht.com/a/AATXAJxiGrdCHj8Dm6Ox45WbAVq3nTdx1qcbtdjA2cYuew=s800-c-k-c0x00ffffff-no-rj
UChGJGhZ9SOOHvBB0Y4DOO_w	Ryan's World	['Food', 'Lifestyle (sociology)', 'Entertainment', 'Hobby']	US	NA	1847	42874447660	27100000	https://yt3.ggpht.com/a/AATXAJymdFepgb2taHVeZ3SNwr9XsH2HLrvxZo4_bGBl_Q=s800-c-k-c0x00ffffff-no-rj
UCh8qpZhEwzejZ55cajXimqQ	Ana Maria Brogui	['Food', 'Lifestyle (sociology)']	BR	NA	737	316078025	3560000	https://yt3.ggpht.com/a/AATXAJyWwU4aJ0Is58n7PGh8gnw9KMXsrUWmM5YxFigm7A=s800-c-k-c0x00ffffff-no-rj
UCtZAaljDNIsIAIhwYYzvEiw	The Bee Family	['Humour', 'Entertainment', 'Lifestyle (sociology)', 'Food']	US	NA	835	2531351700	9160000	https://yt3.ggpht.com/a/AATXAJymQRG7KDzPt4lzTsjLSWN42zLtq9Kp0YOAjP-MyQ=s800-c-k-c0x00ffffff-no-rj
UCbpMy0Fg74eXXkvxJrtEn3w	Bon Appétit	['Food', 'Lifestyle (sociology)']	US	NA	1159	1409386848	5860000	https://yt3.ggpht.com/a/AATXAJxCLWSWX7GIvn4El5cEGTINcV4DBRZe2DuOg2Mr_VY=s800-c-k-c0x00ffffff-no-rj
UCpCJ1AS4afAWOJ5pNMFh4Dw	Danielle Noce	['Lifestyle (sociology)', 'Food']	BR	NA	1167	411577005	2950000	https://yt3.ggpht.com/ytc/AAUvwnhuKeltL__vSRkcdaAGjU2dromSW78WIMrK1M1PLA=s800-c-k-c0x00ffffff-no-rj
UC8gFadPgK2r1ndqLI04Xvvw	Maangchi	['Food', 'Lifestyle (sociology)']	US	NA	410	545281239	5110000	https://yt3.ggpht.com/a/AATXAJyt9i_1I_BNjP8AClweyInmojumiFFeaXdMfPpR-g=s800-c-k-c0x00ffffff-no-rj
UCPNqPbXJHMvrH3NwRKKR5IQ	Sallys Welt	['Food', 'Lifestyle (sociology)']	DE	NA	1230	482997379	1800000	https://yt3.ggpht.com/ytc/AAUvwngES-R1exunmyfSo56MGMxyuxnRI5Y1K52xhHu-Fw=s800-c-k-c0x00ffffff-no-rj
UCg-YSRB6TsIq-c5PUZ0F1Jg	Cookies Cupcakes and Cardio	['Food', 'Lifestyle (sociology)']	CA	NA	497	563063267	2260000	https://yt3.ggpht.com/a/AATXAJyXq-FeheIbnBS2cm_FtLhj1sq9cJpVSqpCu6l8=s800-c-k-c0x00ffffff-no-rj
UCvQPUPoMK0Smj-OHeUe9SEw	꿀키honeykki	['Food', 'Lifestyle (sociology)']	KR	NA	404	256193836	2160000	https://yt3.ggpht.com/a/AATXAJw_CxU9RTIo7eFsKdIqiNRXmAOMD07CthAs3wbiPQ=s800-c-k-c0x00ffffff-no-rj
UCajXeitgFL-rb5-gXI-aG8Q	Great Big Story	['Food', 'Entertainment', 'Lifestyle (sociology)']	US	NA	2907	2053424064	5490000	https://yt3.ggpht.com/a/AATXAJwykBGgVL9SQpq12GPOVBp5_NfYnBP4DgBru_5_qw=s800-c-k-c0x00ffffff-no-rj
UCftwRNsjfRo08xYE31tkiyw	WIRED	['Film', 'Entertainment', 'Lifestyle (sociology)', 'Health']	US	NA	3122	2227935491	7040000	https://yt3.ggpht.com/a/AATXAJystMl44w03d99ptDk5OccF761Bd03v6x6HOuyeVeo=s800-c-k-c0x00ffffff-no-rj
UCVcxJ9k14bi__-uA1cGkEcA	Theoria Apophasis	['Lifestyle (sociology)', 'Hobby', 'Health']	US	NA	6292	82166286	235000	https://yt3.ggpht.com/a/AATXAJxeCmpoaHDab2CzgxED5B2e7V9la5NO-M2XaQDs=s800-c-k-c0x00ffffff-no-rj
UC0QHWhjbe5fGJEPz3sVb6nw	Doctor Mike	['Lifestyle (sociology)', 'Health', 'Entertainment']	US	NA	297	691069547	6430000	https://yt3.ggpht.com/a/AATXAJwEN1mCoPhbqoUB84pQ-Bd5FzSJHLZBCYb5E0i9=s800-c-k-c0x00ffffff-no-rj
UCcnATEeoZj__3e7JvdNWIpA	Autostopem Na Koniec Świata	['Health', 'Lifestyle (sociology)', 'Tourism']	PL	pl	282	42874159	183000	https://yt3.ggpht.com/a/AATXAJz4qAXPRnZv_d-a2-zUb0h45TXD_fkoOucBYfLHJQ=s800-c-k-c0x00ffffff-no-rj
UCesNt4_Z-Pm41RzpAClfVcg	Armando Hasudungan	['Health', 'Lifestyle (sociology)', 'Knowledge']	AU	NA	449	116543754	1620000	https://yt3.ggpht.com/a/AATXAJzjoqxGuy2NUcePHe0Pz-Z6zbAFtfisrhoV_3mgaw=s800-c-k-c0x00ffffff-no-rj
UCabaQPYxxKepWUsEVQMT4Kw	Healthcare Triage	['Health', 'Lifestyle (sociology)', 'Knowledge']	NA	NA	633	30961674	378000	https://yt3.ggpht.com/a/AATXAJxL1WEfFVc3SBskJKpfCModKSClEM1dDO4wEvIz=s800-c-k-c0x00ffffff-no-rj
UCPHpx55tgrbm8FrYYCflAHw	Dr. Najeeb Lectures	['Knowledge', 'Lifestyle (sociology)', 'Health']	US	en	385	77802176	1240000	https://yt3.ggpht.com/a/AATXAJyVwUbLCAHVALt3eVYNHeEWWNvT63UB0NsdZvLdvg=s800-c-k-c0x00ffffff-no-rj
UCNI0qOojpkhsUtaQ4_2NUhQ	Osmosis	['Knowledge', 'Health', 'Lifestyle (sociology)']	US	en	835	61155437	1830000	https://yt3.ggpht.com/a/AATXAJzxlX7XLWoR-CNfzJk6vLDcaNbjyxA5tQ-qDD5EwA=s800-c-k-c0x00ffffff-no-rj
UC3YHb0mkcqjzH6Ohc8i-fKw	ACUVUE® Brand	['Health', 'Lifestyle (sociology)', 'Entertainment']	NA	NA	56	4712103	33400	https://yt3.ggpht.com/a/AATXAJwfNJs0Q95Hi64O-7sik17vB_2OfWXcHhVRxZjGow=s800-c-k-c0x00ffffff-no-rj
UCO3qiL0WbSzcLmm5jCsjENw	Douce Frugalité	['Lifestyle (sociology)', 'Food', 'Health']	FR	NA	869	8744528	28800	https://yt3.ggpht.com/a/AATXAJxxQkj09wm71-RxSCbLGN2VpSk6M2qqSlmz8bVfig=s800-c-k-c0x00ffffff-no-rj
UCIyF38pflNxJYtuRac0OeoQ	Na Lata com Antonia Fontenelle	['Lifestyle (sociology)', 'Health']	BR	NA	618	156771794	2020000	https://yt3.ggpht.com/a/AATXAJxuuxLyLLv68uaeVUH1vWCY5fyIxuTjh-GQFEclvw=s800-c-k-c0x00ffffff-no-rj
UC_TEDbtz_YrgWf6BoBXRX-w	MetabolismoTV	['Health', 'Society', 'Knowledge', 'Lifestyle (sociology)']	US	NA	2273	474099716	3270000	https://yt3.ggpht.com/a/AATXAJy89Qbiy3BI-RV_cqHLx5-ByrQ0HHnNcAm5ouwd0Q=s800-c-k-c0x00ffffff-no-rj
UC6iRiXWScChTr6uNLXjJYFQ	FisioOnline	['Knowledge', 'Lifestyle (sociology)', 'Health']	ES	es	2595	547853761	3620000	https://yt3.ggpht.com/a/AATXAJyBmC2h1XVyLs_Sv5Eutvbn22QZPVMlFMV2OGU1=s800-c-k-c0x00ffffff-no-rj
UCcZzXUnMdRnmYqLK-y4D_Pg	OurHalfAcreHomestead	['Lifestyle (sociology)', 'Food', 'Health']	CA	NA	2643	20820111	93000	https://yt3.ggpht.com/a/AATXAJySXkLnNh1ToXFVbeUuo0XaDMzodHOsEhN2bv_KSg=s800-c-k-c0x00ffffff-no-rj
UCiMg06DjcUk5FRiM3g5sqoQ	Centers for Disease Control and Prevention (CDC)	['Knowledge', 'Lifestyle (sociology)', 'Health', 'Society']	US	NA	4129	362208087	487000	https://yt3.ggpht.com/a/AATXAJzQb-gK4WTxC7I-HsKO1vlg2OZS-NUyh_lRkYX-kg=s800-c-k-c0x00ffffff-no-rj
UCrUqjv7ExZRIVhLT64pY7aw	Tonya Tko LIVE	['Lifestyle (sociology)', 'Health']	US	NA	1018	58651785	167000	https://yt3.ggpht.com/a/AATXAJz0ThhTb8fWOmHiOX0tl6isJEJ7PcfKeixy-9F7FQ=s800-c-k-c0x00ffffff-no-rj
UCU84jkgqGncjlV5YTKIFMow	Radiology Channel	['Knowledge', 'Lifestyle (sociology)', 'Health']	NA	NA	82	3391645	90100	https://yt3.ggpht.com/a/AATXAJw2jiw3VT1dpsXwzZd32EVAv9eXEPVMwLxeEimS=s800-c-k-c0x00ffffff-no-rj
